name,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			Goodwill,"51,572,000,000","51,476,000,000","51,375,000,000","49,441,000,000","49,891,000,000","50,211,000,000","49,208,000,000","49,489,000,000","49,867,000,000","49,791,000,000","49,577,000,000","59,902,000,000","58,449,000,000","58,502,000,000","58,653,000,000","58,665,000,000","53,352,000,000","53,487,000,000","53,411,000,000","55,614,000,000","55,836,000,000","56,393,000,000","55,952,000,000","56,078,000,000","55,014,000,000","54,656,000,000","54,449,000,000","56,281,000,000","50,600,000,000","48,558,000,000","48,242,000,000","47,217,000,000","41,571,000,000","41,854,000,000","42,069,000,000","42,724,000,000","42,661,000,000","42,467,000,000","42,519,000,000","42,400,000,000","42,431,000,000","43,752,000,000","44,672,000,000","44,370,000,000","44,568,000,000","45,252,000,000","45,067,000,000","45,409,000,000","45,107,000,000","44,853,000,000","43,947,000,000","43,787,000,000","43,142,000,000","42,648,000,000","42,376,000,000","21,796,000,000","21,794,000,000","21,482,000,000","21,464,000,000","21,353,000,000","21,704,000,000","21,556,000,000","21,382,000,000","21,210,000,000","20,985,000,000","20,911,000,000","20,876,000,000","21,051,000,000","21,057,000,000","23,741,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"41,407,000,000","42,001,000,000","43,370,000,000","28,150,000,000","29,065,000,000","29,816,000,000","25,146,000,000","26,306,000,000","27,323,000,000","27,973,000,000","28,472,000,000","30,928,000,000","33,542,000,000","34,464,000,000","35,369,000,000","38,995,000,000","33,025,000,000","34,040,000,000","35,211,000,000","45,307,000,000","46,584,000,000","47,689,000,000","48,740,000,000","49,721,000,000","51,348,000,000","52,426,000,000","52,648,000,000","54,237,000,000","43,056,000,000","39,602,000,000","40,358,000,000","43,297,000,000","33,424,000,000","34,333,000,000","35,167,000,000","36,375,000,000","37,360,000,000","38,122,000,000","39,385,000,000","40,549,000,000","41,776,000,000","44,109,000,000","46,013,000,000","47,209,000,000","48,399,000,000","52,801,000,000","53,833,000,000","55,597,000,000","57,059,000,000","58,497,000,000","57,558,000,000","58,627,000,000","62,231,000,000","64,480,000,000","68,015,000,000","16,125,000,000","16,611,000,000","16,923,000,000","17,721,000,000","18,978,000,000","19,875,000,000","19,896,000,000","20,498,000,000","20,998,000,000","22,902,000,000","23,501,000,000","24,350,000,000","25,323,000,000","26,134,000,000","28,073,000,000","51,560,000,000","52,782,000,000","53,409,000,000","54,672,000,000","57,007,000,000","56,676,000,000","57,289,000,000","59,454,000,000","58,656,000,000","57,151,000,000","59,537,000,000","1,230,000,000","1,200,000,000","1,304,000,000","1,288,000,000","1,824,000,000","1,722,000,000","1,764,000,000","1,776,000,000","1,797,000,000","1,791,000,000","1,761,000,000","1,806,000,000","753,000,000","763,000,000","776,000,000","779,000,000","788,000,000","813,000,000","883,000,000","1,023,000,000","1,270,000,000","1,294,000,000","1,316,000,000","1,344,000,000","1,375,000,000","1,424,000,000","1,478,000,000","1,476,000,000","1,327,000,000","1,243,000,000","1,174,300,000","1,218,200,000","1,212,300,000","325,700,000","291,900,000","288,700,000","261,100,000","231,100,000","234,200,000","1,193,100,000","358,400,000","368,200,000","361,500,000","344,500,000","364,100,000","383,600,000","479,100,000","483,100,000","496,500,000","498,700,000","1,030,200,000","470,800,000","471,200,000","430,000,000","419,400,000","237,900,000","217,000,000","121,400,000"
		InvestmentsAndAdvances,"15,066,000,000","14,743,000,000","15,069,000,000","13,888,000,000","18,963,000,000","20,737,000,000","21,526,000,000","21,597,000,000","20,942,000,000","20,228,000,000","20,262,000,000","19,008,000,000","18,720,000,000","18,220,000,000","20,147,000,000","18,722,000,000","2,905,000,000","2,859,000,000","2,767,000,000","6,444,000,000","6,595,000,000","6,945,000,000","7,015,000,000","7,311,000,000","7,008,000,000","7,346,000,000","7,116,000,000","9,507,000,000","13,124,000,000","14,146,000,000","15,999,000,000","16,233,000,000","17,650,000,000","18,289,000,000","17,518,000,000","18,451,000,000","17,168,000,000","15,822,000,000","16,406,000,000","15,731,000,000","16,107,000,000","15,392,000,000","14,149,000,000","13,429,000,000","10,548,000,000","10,632,000,000","9,457,000,000","9,468,000,000","10,207,000,000","9,811,000,000","9,748,000,000","10,344,000,000","10,524,000,000","12,081,000,000","13,122,000,000","12,166,000,000","12,576,000,000","13,536,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"11,422,000,000","11,175,000,000","11,033,000,000","9,826,000,000","14,799,000,000","15,995,000,000","16,472,000,000","16,349,000,000","16,608,000,000","16,532,000,000","16,856,000,000","15,949,000,000","15,578,000,000","15,524,000,000","17,133,000,000","15,999,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"3,644,000,000","3,568,000,000","4,036,000,000","4,062,000,000","4,164,000,000",,,,,,,,,"2,696,000,000",,"2,723,000,000","2,906,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,,,,,,,,,,,,,,,,,"53,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"3,594,000,000","3,516,000,000","3,988,000,000","4,026,000,000","4,125,000,000",,,,,,,,,"2,656,000,000",,"2,680,000,000","2,806,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"50,000,000","52,000,000","48,000,000","36,000,000","39,000,000",,,,,,,,,"40,000,000",,"43,000,000","47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,"4,742,000,000","5,054,000,000","5,248,000,000","4,334,000,000","3,696,000,000","3,406,000,000","3,059,000,000","3,142,000,000","2,696,000,000","3,014,000,000","2,723,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,982,000,000","5,143,000,000","5,432,000,000","5,088,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"8,261,000,000","7,302,000,000","6,693,000,000","7,136,000,000","7,002,000,000","5,668,000,000","3,341,000,000","2,755,000,000","2,694,000,000","2,537,000,000","2,383,000,000","2,649,000,000","2,360,000,000","2,207,000,000","2,099,000,000","1,984,000,000","1,935,000,000","1,946,000,000","1,924,000,000","1,875,000,000","1,848,000,000","1,883,000,000","1,855,000,000","1,858,000,000","1,952,000,000","1,909,000,000","1,812,000,000","1,859,000,000","1,805,000,000","1,738,000,000","1,794,000,000","1,512,000,000","1,450,000,000","1,477,000,000","1,544,000,000","1,373,000,000","1,383,000,000","1,498,000,000","1,554,000,000",,,,,,,,,,,,,"5,118,000,000","4,032,000,000","4,337,000,000","4,986,000,000","4,250,000,000","3,614,000,000","3,802,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"8,261,000,000","7,302,000,000","6,693,000,000","7,136,000,000","7,002,000,000","5,668,000,000","3,341,000,000","2,755,000,000","2,694,000,000","2,537,000,000","2,383,000,000","2,649,000,000","2,360,000,000","2,207,000,000","2,099,000,000","1,984,000,000","1,935,000,000","1,946,000,000","1,924,000,000","1,875,000,000","1,848,000,000","1,883,000,000","1,855,000,000","1,858,000,000","1,952,000,000","1,909,000,000","1,812,000,000","1,859,000,000","1,805,000,000","1,738,000,000","1,794,000,000","1,512,000,000","1,450,000,000","1,477,000,000","1,544,000,000","1,373,000,000","1,383,000,000","1,498,000,000","1,554,000,000",,,,,,,,,,,,,"5,118,000,000","4,032,000,000","4,337,000,000","4,986,000,000","4,250,000,000","3,614,000,000","3,802,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"13,028,000,000","12,965,000,000","13,163,000,000","10,890,000,000","7,659,000,000","7,879,000,000","7,679,000,000","6,705,000,000","6,056,000,000","4,744,000,000","4,569,000,000","4,355,000,000","4,327,000,000","4,166,000,000","4,450,000,000","4,920,000,000","4,388,000,000","4,333,000,000","2,799,000,000","2,980,000,000","2,896,000,000","2,896,000,000","3,227,000,000","3,388,000,000","3,466,000,000","3,329,000,000","3,323,000,000","4,759,000,000","4,618,000,000","4,003,000,000","3,499,000,000","3,911,000,000","3,635,000,000","3,716,000,000","3,513,000,000","3,421,000,000","3,574,000,000","3,759,000,000","3,596,000,000",,,,,"5,862,000,000","5,806,000,000","5,943,000,000","4,979,000,000","5,205,000,000","4,761,000,000","4,718,000,000","4,170,000,000",,,,,,,,"15,600,000,000","12,359,000,000","11,360,000,000","10,704,000,000","10,805,000,000","9,268,000,000","8,596,000,000","7,253,000,000","6,030,000,000","7,073,000,000","6,882,000,000","6,627,000,000","7,019,000,000","7,274,000,000","7,672,000,000","7,998,000,000","8,598,000,000","9,019,000,000","8,688,000,000","9,743,000,000","10,091,000,000","11,879,000,000","11,698,000,000","9,557,000,000","9,663,000,000","8,826,000,000","8,110,000,000","8,026,000,000","8,566,000,000","6,877,000,000","5,749,000,000","5,050,000,000","5,107,000,000","5,381,000,000","5,397,000,000","3,573,000,000","3,277,000,000","2,920,000,000","2,972,000,000","2,957,000,000","3,143,000,000","3,305,000,000","3,060,000,000","3,138,000,000","3,085,000,000","2,794,000,000","3,102,000,000","2,904,000,000","2,925,000,000","2,654,000,000","2,081,000,000","1,920,000,000","1,861,300,000","2,036,200,000","2,155,400,000","2,047,700,000","1,911,200,000","1,741,900,000","1,833,900,000","1,744,100,000","1,734,100,000","1,411,900,000","598,400,000","1,588,200,000","1,532,000,000","1,504,700,000","1,777,600,000","2,005,400,000","2,061,800,000","1,922,800,000","1,819,800,000","1,892,500,000","2,007,600,000","1,500,400,000","1,717,700,000","1,574,200,000","1,605,900,000","1,468,300,000","1,078,100,000","1,255,500,000","915,200,000"
TotalLiabilitiesNetMinorityInterest,"120,875,000,000","94,381,000,000","101,289,000,000","102,459,000,000","107,821,000,000","101,156,000,000","104,014,000,000","103,221,000,000","99,605,000,000","89,953,000,000","90,756,000,000","113,488,000,000","113,370,000,000","100,998,000,000","104,042,000,000","105,050,000,000","96,275,000,000","96,263,000,000","95,664,000,000","96,174,000,000","94,856,000,000","94,071,000,000","100,141,000,000","111,041,000,000","109,864,000,000","110,038,000,000","111,775,000,000","114,829,000,000","107,592,000,000","99,582,000,000","102,462,000,000","103,743,000,000","93,698,000,000","93,053,000,000","97,652,000,000","93,057,000,000","95,656,000,000","93,740,000,000","95,481,000,000","97,167,000,000","100,358,000,000","104,571,000,000","104,120,000,000","100,488,000,000","102,881,000,000","102,006,000,000","105,381,000,000","105,602,000,000","106,936,000,000","104,423,000,000","106,749,000,000","103,347,000,000","104,193,000,000","105,031,000,000","122,503,000,000","75,044,000,000","76,104,000,000","62,491,000,000","53,408,000,000","47,758,000,000","49,797,000,000","50,990,000,000","50,144,000,000","42,420,000,000","42,309,000,000","37,995,000,000","43,479,000,000","38,873,000,000","43,061,000,000","43,350,000,000","51,938,000,000","43,536,000,000","46,999,000,000","55,403,000,000","55,406,000,000","53,846,000,000","53,256,000,000","53,241,000,000","51,398,000,000","51,527,000,000","53,976,000,000","28,085,000,000","26,406,000,000","25,923,000,000","23,738,000,000","21,642,000,000","20,860,000,000","19,910,000,000","19,125,000,000","17,398,000,000","17,434,000,000","17,316,000,000","17,071,000,000","10,037,000,000","11,687,000,000","11,453,000,000","10,989,000,000","9,980,000,000","9,492,000,000","9,532,000,000","8,203,000,000","7,766,000,000","7,403,000,000","7,900,000,000","8,518,000,000","7,861,000,000","7,663,000,000","7,998,000,000","7,586,000,000","7,238,000,000","7,176,100,000","7,493,800,000","8,071,400,000","7,777,800,000","6,735,800,000","6,209,700,000","6,315,100,000","5,765,700,000","5,426,100,000","6,019,500,000","5,776,300,000","5,236,600,000","4,836,600,000","4,626,200,000","4,488,300,000","4,370,000,000","4,573,900,000","3,906,100,000","3,966,000,000","3,605,900,000","3,931,300,000","3,486,800,000","3,394,000,000","3,188,800,000","3,764,900,000","3,336,500,000","3,040,200,000","1,748,400,000","1,535,600,000"
	CurrentLiabilities,"34,647,000,000","36,562,000,000","42,138,000,000","44,314,000,000","47,410,000,000","39,268,000,000","42,671,000,000","41,803,000,000","35,664,000,000","26,652,000,000","25,920,000,000","34,154,000,000","32,723,000,000","33,890,000,000","37,304,000,000","36,974,000,000","32,030,000,000","29,423,000,000","31,858,000,000","29,013,000,000","32,156,000,000","27,365,000,000","30,427,000,000","28,217,000,000","27,182,000,000","24,864,000,000","31,115,000,000","34,759,000,000","32,099,000,000","28,735,000,000","29,399,000,000","27,845,000,000","24,143,000,000","20,222,000,000","21,631,000,000","19,920,000,000","21,938,000,000","24,790,000,000","23,366,000,000","20,373,000,000","23,450,000,000","27,543,000,000","28,619,000,000","29,131,000,000","30,798,000,000","27,094,000,000","28,069,000,000","27,856,000,000","30,471,000,000","29,171,000,000","28,609,000,000","24,172,000,000","24,681,000,000","25,924,000,000","37,225,000,000","23,992,000,000","26,109,000,000","23,340,000,000","27,009,000,000","21,503,000,000","23,193,000,000","21,682,000,000","21,835,000,000","14,328,000,000","15,136,000,000","13,301,000,000","21,389,000,000","17,688,000,000","20,055,000,000","19,674,000,000","28,448,000,000","20,395,000,000","22,566,000,000","28,948,000,000","26,458,000,000","25,239,000,000","25,158,000,000","24,637,000,000","23,657,000,000","21,660,000,000","22,157,000,000","18,754,000,000","18,555,000,000","18,401,000,000","16,317,000,000","14,729,000,000","13,640,000,000","13,039,000,000","11,984,000,000","10,874,000,000","11,981,000,000","12,344,000,000","12,218,000,000","7,478,000,000","9,185,000,000","9,092,000,000","8,810,000,000","7,752,000,000","7,192,000,000","7,259,000,000","6,138,000,000","5,681,000,000","5,305,000,000","5,780,000,000","6,422,000,000","5,780,000,000","5,640,000,000","6,199,000,000","5,848,000,000","5,482,000,000","5,187,200,000","5,799,400,000","6,102,500,000","5,777,300,000","4,825,900,000","4,139,000,000","4,286,200,000","3,750,200,000","3,443,600,000","4,146,100,000","4,096,200,000","3,616,400,000","3,217,400,000","3,224,000,000","3,158,200,000","3,046,100,000","3,420,500,000","3,227,900,000","3,261,700,000","2,826,500,000","3,116,900,000","2,675,300,000","2,578,300,000","2,351,800,000","2,911,600,000","2,344,300,000","1,956,600,000","1,170,600,000","959,700,000"
		PayablesAndAccruedExpenses,"11,324,000,000","8,092,000,000","10,699,000,000","11,583,000,000","11,803,000,000","8,683,000,000","9,093,000,000","11,385,000,000","8,253,000,000","5,465,000,000","7,520,000,000","7,683,000,000","7,428,000,000","5,122,000,000","7,304,000,000","7,826,000,000","7,529,000,000","6,005,000,000","7,986,000,000","9,041,000,000","8,657,000,000","5,493,000,000","7,162,000,000","6,392,000,000","5,895,000,000","4,183,000,000","6,917,000,000","6,455,000,000","5,728,000,000","4,045,000,000","5,890,000,000","6,200,000,000","5,713,000,000","3,668,000,000","5,682,000,000","3,865,000,000","5,400,000,000","3,398,000,000","5,575,000,000","3,090,000,000","4,567,000,000","4,442,000,000","7,008,000,000","6,492,000,000","8,582,000,000","6,774,000,000","6,645,000,000","5,980,000,000","7,184,000,000","5,709,000,000","8,681,000,000","6,680,000,000","7,044,000,000","5,854,000,000","18,173,000,000","4,645,000,000","5,832,000,000","3,681,000,000","3,418,000,000","3,401,000,000","3,568,000,000","3,531,000,000","4,244,000,000","3,926,000,000","3,418,000,000","3,716,000,000","3,922,000,000","3,275,000,000","3,139,000,000","3,396,000,000","3,946,000,000","3,445,000,000","3,569,000,000","3,901,000,000","4,875,000,000","4,443,000,000","4,361,000,000","4,829,000,000","5,756,000,000","3,537,000,000","3,541,000,000","2,321,000,000","2,704,000,000","2,555,000,000","2,440,000,000","2,506,000,000","2,662,000,000","2,642,000,000","2,507,000,000","2,346,000,000","1,719,000,000","1,417,000,000","1,440,000,000","855,000,000","951,000,000","694,000,000","770,000,000","656,000,000","971,000,000","817,000,000","814,000,000","724,000,000","765,000,000","702,000,000","971,000,000","819,000,000","913,000,000","750,000,000","652,000,000","602,000,000","715,300,000","636,000,000","715,100,000","573,200,000","524,900,000","432,900,000","427,100,000","449,000,000","479,100,000","394,600,000","384,300,000","381,300,000","456,400,000","437,400,000","446,100,000","440,200,000","462,900,000","401,300,000","411,000,000","427,400,000","450,300,000","418,000,000","379,000,000","370,900,000","401,400,000",,,,
			Payables,"11,324,000,000","8,092,000,000","10,699,000,000","11,583,000,000","11,803,000,000","8,683,000,000","9,093,000,000","11,385,000,000","8,253,000,000","5,465,000,000","7,520,000,000","7,683,000,000","7,428,000,000","5,122,000,000","7,304,000,000","7,826,000,000","7,529,000,000","6,005,000,000","7,986,000,000","9,041,000,000","8,657,000,000","5,493,000,000","7,162,000,000","6,392,000,000","5,895,000,000","4,183,000,000","6,917,000,000","6,455,000,000","5,728,000,000","4,045,000,000","5,890,000,000","6,200,000,000","5,713,000,000","3,668,000,000","5,682,000,000","3,865,000,000","5,400,000,000","3,398,000,000","5,575,000,000","3,090,000,000","4,567,000,000","4,442,000,000","7,008,000,000","4,756,000,000","7,089,000,000","5,022,000,000","6,645,000,000","5,980,000,000","7,184,000,000","5,709,000,000","6,573,000,000","4,827,000,000","5,255,000,000","3,794,000,000","15,931,000,000","2,967,000,000","4,283,000,000","2,116,000,000","1,751,000,000","1,649,000,000","1,928,000,000","1,909,000,000","2,270,000,000","2,298,000,000","1,845,000,000","2,037,000,000","2,019,000,000","1,742,000,000","1,740,000,000","1,892,000,000","2,226,000,000","1,809,000,000","2,100,000,000","2,300,000,000","2,672,000,000","2,329,000,000","2,480,000,000","2,479,000,000","2,601,000,000","1,998,000,000","2,121,000,000","1,374,000,000","1,620,000,000","1,551,000,000","1,524,000,000","1,591,000,000","1,579,000,000","1,632,000,000","1,542,000,000","1,418,000,000","1,719,000,000","1,417,000,000","1,440,000,000","855,000,000","951,000,000","694,000,000","770,000,000","656,000,000","971,000,000","817,000,000","814,000,000","724,000,000","765,000,000","702,000,000","971,000,000","819,000,000","913,000,000","750,000,000","652,000,000","602,000,000","715,300,000","636,000,000","715,100,000","573,200,000","524,900,000","432,900,000","427,100,000","449,000,000","479,100,000","394,600,000","384,300,000","381,300,000","456,400,000","437,400,000","446,100,000","440,200,000","462,900,000","401,300,000","411,000,000","427,400,000","450,300,000","418,000,000","379,000,000","370,900,000","401,400,000",,,,
				AccountsPayable,"6,081,000,000","6,123,000,000","6,809,000,000","6,267,000,000","6,208,000,000","5,506,000,000","5,578,000,000","4,698,000,000","4,327,000,000","4,064,000,000","4,309,000,000","4,141,000,000","3,872,000,000","3,972,000,000","4,220,000,000","3,942,000,000","4,002,000,000","4,156,000,000","4,674,000,000","4,297,000,000","4,196,000,000","3,879,000,000","4,656,000,000","3,480,000,000","3,439,000,000","3,393,000,000","4,536,000,000","3,476,000,000","3,261,000,000","3,125,000,000","3,620,000,000","3,294,000,000","2,930,000,000","2,724,000,000","3,440,000,000","2,973,000,000","2,990,000,000","2,546,000,000","3,234,000,000","2,287,000,000","1,978,000,000","3,279,000,000","4,264,000,000","2,967,000,000","3,165,000,000","3,091,000,000","3,836,000,000","3,765,000,000","3,698,000,000","3,750,000,000","4,026,000,000","3,206,000,000","3,078,000,000","3,028,000,000","4,370,000,000","2,481,000,000","2,595,000,000","1,573,000,000","1,751,000,000","1,649,000,000","1,928,000,000","1,909,000,000","2,270,000,000","2,298,000,000","1,845,000,000","2,037,000,000","2,019,000,000","1,742,000,000","1,740,000,000","1,892,000,000","2,226,000,000","1,809,000,000","2,100,000,000","2,300,000,000","2,672,000,000","2,329,000,000","2,480,000,000","2,479,000,000","2,601,000,000","1,998,000,000","2,121,000,000","1,374,000,000","1,620,000,000","1,551,000,000","1,524,000,000","1,591,000,000","1,579,000,000","1,632,000,000","1,542,000,000","1,418,000,000","1,719,000,000","1,417,000,000","1,440,000,000","855,000,000","951,000,000","694,000,000","770,000,000","656,000,000","971,000,000","817,000,000","814,000,000","724,000,000","765,000,000","702,000,000","971,000,000","819,000,000","913,000,000","750,000,000","652,000,000","602,000,000","715,300,000","636,000,000","715,100,000","573,200,000","524,900,000","432,900,000","427,100,000","449,000,000","479,100,000","394,600,000","384,300,000","381,300,000","456,400,000","437,400,000","446,100,000","440,200,000","462,900,000","401,300,000","411,000,000","427,400,000","450,300,000","418,000,000","379,000,000","370,900,000","401,400,000",,,,
				TotalTaxPayable,"2,928,000,000","1,969,000,000","1,587,000,000","3,071,000,000","3,350,000,000","3,177,000,000","1,266,000,000","4,496,000,000","1,742,000,000","1,401,000,000","1,049,000,000","1,430,000,000","1,445,000,000","1,150,000,000","980,000,000","1,892,000,000","1,536,000,000","1,849,000,000","1,265,000,000","2,781,000,000","2,481,000,000","1,614,000,000","477,000,000","1,003,000,000","552,000,000","790,000,000","437,000,000","1,158,000,000","647,000,000","920,000,000","418,000,000","1,178,000,000","1,057,000,000","944,000,000","531,000,000","892,000,000","760,000,000","851,000,000","678,000,000","802,000,000","904,000,000","1,158,000,000","1,010,000,000","1,788,000,000","2,098,000,000","1,930,000,000","1,013,000,000","2,215,000,000","1,849,000,000","1,958,000,000","946,000,000","1,620,000,000","727,000,000","765,000,000","10,107,000,000","485,000,000","607,000,000","542,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"2,928,000,000","1,969,000,000","1,587,000,000","3,071,000,000","3,350,000,000","3,177,000,000","1,266,000,000","4,496,000,000","1,742,000,000","1,401,000,000","1,049,000,000","1,430,000,000","1,445,000,000","1,150,000,000","980,000,000","1,892,000,000","1,536,000,000","1,849,000,000","1,265,000,000","2,781,000,000","2,481,000,000","1,614,000,000","477,000,000","1,003,000,000","552,000,000","790,000,000","437,000,000","1,158,000,000","647,000,000","920,000,000","418,000,000","1,178,000,000","1,057,000,000","944,000,000","531,000,000","892,000,000","760,000,000","851,000,000","678,000,000","802,000,000","904,000,000","1,158,000,000","1,010,000,000","1,788,000,000","2,098,000,000","1,930,000,000","1,013,000,000","2,215,000,000","1,849,000,000","1,958,000,000","946,000,000","1,620,000,000","727,000,000","765,000,000","10,107,000,000","485,000,000","607,000,000","542,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"2,315,000,000","0","2,303,000,000","2,245,000,000","2,245,000,000","0","2,249,000,000","2,191,000,000","2,184,000,000","0","2,162,000,000","2,112,000,000","2,111,000,000","0","2,104,000,000","1,992,000,000","1,991,000,000","0","2,047,000,000","1,963,000,000","1,980,000,000",,"2,029,000,000","1,909,000,000","1,904,000,000","0","1,944,000,000","1,821,000,000","1,820,000,000","0","1,852,000,000","1,728,000,000","1,726,000,000","0","1,711,000,000","0","1,650,000,000","1,000,000","1,663,000,000","1,000,000","1,685,000,000","5,000,000","1,734,000,000","1,000,000","1,826,000,000","1,000,000","1,796,000,000","0","1,637,000,000","1,000,000","1,601,000,000","1,000,000","1,450,000,000","1,000,000","1,454,000,000","1,000,000","1,081,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,736,000,000","1,493,000,000","1,752,000,000",,,,,"2,108,000,000","1,853,000,000","1,789,000,000","2,060,000,000","2,242,000,000","1,678,000,000","1,549,000,000","1,565,000,000","1,667,000,000","1,752,000,000","1,640,000,000","1,622,000,000","1,974,000,000","1,628,000,000","1,573,000,000","1,679,000,000","1,903,000,000","1,533,000,000","1,399,000,000","1,504,000,000","1,720,000,000","1,636,000,000","1,469,000,000","1,601,000,000","2,203,000,000","2,114,000,000","1,881,000,000","2,350,000,000","3,155,000,000","1,539,000,000","1,420,000,000","947,000,000","1,084,000,000","1,004,000,000","916,000,000","915,000,000","1,083,000,000","1,010,000,000","965,000,000","928,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
